Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2018-11-22,1227.8,2018-11-22,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.02,0.01,0.02,-0.01,-0.01
2018-11-26,1223.9,2018-11-26,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.02,0.01,0.02,-0.01
2018-11-27,1222.6,2018-11-27,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.02,0.01,0.02
2018-11-28,1214.3,2018-11-28,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.02,0.01
2018-11-29,1227.1,2018-11-29,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.02
2018-11-30,1229.9,2018-11-30,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04,0.04
2018-12-03,1228.6,2018-12-03,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04,0.04
2018-12-04,1240.4,2018-12-04,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04,0.04
2018-12-05,1241.5,2018-12-05,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03,0.04
2018-12-06,1245.7,2018-12-06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02,0.03
2018-12-07,1244.3,2018-12-07,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03,0.02
2018-12-10,1254.9,2018-12-10,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03,0.03
2018-12-11,1251.1,2018-12-11,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05,0.03
2018-12-12,1250.6,2018-12-12,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06,0.05
2018-12-13,1250.0,2018-12-13,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06,0.06
2018-12-14,1246.9,2018-12-14,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06,0.06
2018-12-17,1241.5,2018-12-17,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04,0.06
2018-12-18,1251.1,2018-12-18,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06,0.04
2018-12-19,1253.0,2018-12-19,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04,0.06
2018-12-20,1248.5,2018-12-20,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04,0.04
2018-12-21,1264.6,2018-12-21,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.04
2018-12-24,1264.2,2018-12-24,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.08
2018-12-26,1273.5,2018-12-26,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08
2018-12-27,1273.2,2018-12-27,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07,0.08
2018-12-28,1280.1,2018-12-28,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07,0.07
2018-12-31,1280.9,2018-12-31,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08,0.07
2019-01-02,1285.0,2019-01-02,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08,0.08
2019-01-03,1290.4,2019-01-03,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09,0.08
2019-01-04,1298.9,2019-01-04,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07,0.09
2019-01-07,1290.2,2019-01-07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06,0.07
2019-01-08,1287.4,2019-01-08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.06
2019-01-09,1287.0,2019-01-09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03,0.05
2019-01-10,1293.6,2019-01-10,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02,0.03
2019-01-11,1290.2,2019-01-11,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0,0.02
2019-01-14,1292.7,2019-01-14,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0,0.0
2019-01-15,1293.1,2019-01-15,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0,0.0
2019-01-16,1289.1,2019-01-16,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02,0.0
2019-01-17,1294.6,2019-01-17,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02,-0.02
2019-01-18,1290.4,2019-01-18,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03,-0.02
2019-01-21,1282.4,2019-01-21,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05,-0.03
2019-01-23,1284.4,2019-01-23,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04,-0.05
2019-01-24,1283.6,2019-01-24,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08,-0.04
2019-01-25,1279.2,2019-01-25,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07,-0.08
2019-01-28,1301.0,2019-01-28,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08,-0.07
2019-01-29,1302.2,2019-01-29,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06,-0.08
2019-01-30,1318.4,2019-01-30,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08,-0.06
2019-01-31,1323.0,2019-01-31,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1,-0.08
2019-02-01,1323.0,2019-02-01,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1,-0.1
2019-02-04,1319.6,2019-02-04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08,-0.1
2019-02-05,1317.1,2019-02-05,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07,-0.08
2019-02-06,1317.6,2019-02-06,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08,-0.07
2019-02-07,1308.1,2019-02-07,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09,-0.08
2019-02-08,1313.2,2019-02-08,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1,-0.09
2019-02-12,1311.4,2019-02-12,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1,-0.1
2019-02-13,1315.2,2019-02-13,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1,-0.1
2019-02-14,1311.8,2019-02-14,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09,-0.1
2019-02-15,1314.7,2019-02-15,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1,-0.09
2019-02-18,1327.9,2019-02-18,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1,-0.1
2019-02-20,1347.8,2019-02-20,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08,-0.1
2019-02-21,1340.5,2019-02-21,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11,-0.08
2019-02-22,1327.2,2019-02-22,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12,-0.11
2019-02-25,1332.7,2019-02-25,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11,-0.12
2019-02-26,1329.9,2019-02-26,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1,-0.11
2019-02-27,1331.0,2019-02-27,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11,-0.1
2019-02-28,1319.6,2019-02-28,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12,-0.11
2019-03-01,1315.9,2019-03-01,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12,-0.12
2019-03-04,1297.4,2019-03-04,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1,-0.12
2019-03-05,1288.5,2019-03-05,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05,-0.1
2019-03-06,1288.5,2019-03-06,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04,-0.05
2019-03-07,1288.6,2019-03-07,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04,-0.04
2019-03-08,1286.8,2019-03-08,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.04
2019-03-11,1298.5,2019-03-11,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04
2019-03-12,1293.1,2019-03-12,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02,-0.03
2019-03-13,1303.7,2019-03-13,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01,-0.02
2019-03-14,1308.1,2019-03-14,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03,-0.01
2019-03-15,1295.4,2019-03-15,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02,-0.03
2019-03-18,1299.3,2019-03-18,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0,-0.02
2019-03-19,1304.8,2019-03-19,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01,0.0
2019-03-20,1304.3,2019-03-20,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03,0.01
2019-03-21,1316.1,2019-03-21,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03,0.03
2019-03-22,1308.2,2019-03-22,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05,0.03
2019-03-25,1313.2,2019-03-25,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04,0.05
2019-03-26,1320.5,2019-03-26,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05,0.04
2019-03-27,1316.7,2019-03-27,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05,0.05
2019-03-28,1315.9,2019-03-28,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06,0.05
2019-03-29,1296.3,2019-03-29,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11,0.06
2019-04-01,1295.9,2019-04-01,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12,0.11
2019-04-02,1292.7,2019-04-02,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12,0.12
2019-04-03,1295.6,2019-04-03,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11,0.12
2019-04-04,1296.3,2019-04-04,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11,0.11
2019-04-05,1295.8,2019-04-05,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09,0.11
2019-04-08,1297.6,2019-04-08,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1,0.09
2019-04-09,1303.2,2019-04-09,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1,0.1
2019-04-10,1307.6,2019-04-10,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09,0.1
2019-04-11,1311.4,2019-04-11,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09,0.09
2019-04-12,1296.8,2019-04-12,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12,0.09
2019-04-15,1293.2,2019-04-15,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14,0.12
2019-04-16,1290.0,2019-04-16,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15,0.14
2019-04-17,1278.7,2019-04-17,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14,0.15
2019-04-18,1276.3,2019-04-18,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12,0.14
2019-04-22,1277.9,2019-04-22,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09,0.12
2019-04-23,1277.2,2019-04-23,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08,0.09
2019-04-24,1272.3,2019-04-24,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07,0.08
2019-04-25,1276.3,2019-04-25,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06,0.07
2019-04-26,1280.1,2019-04-26,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06,0.06
2019-04-29,1287.0,2019-04-29,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03,0.06
2019-04-30,1283.5,2019-04-30,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03,0.03
2019-05-01,1284.2,2019-05-01,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03,0.03
2019-05-02,1278.2,2019-05-02,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04,0.03
2019-05-03,1272.9,2019-05-03,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05,0.04
2019-05-06,1286.4,2019-05-06,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08,0.05
2019-05-07,1284.1,2019-05-07,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07,0.08
2019-05-08,1287.4,2019-05-08,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06,0.07
2019-05-09,1282.9,2019-05-09,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05,0.06
2019-05-10,1285.1,2019-05-10,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06,0.05
2019-05-13,1288.4,2019-05-13,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.06
2019-05-14,1302.0,2019-05-14,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1,0.1
2019-05-15,1298.3,2019-05-15,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11,0.1
2019-05-16,1296.9,2019-05-16,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12,0.11
2019-05-17,1287.2,2019-05-17,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14,0.12
2019-05-20,1277.6,2019-05-20,0.05,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15,0.14
2019-05-21,1277.7,2019-05-21,0.04,0.05,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15,0.15
2019-05-22,1274.4,2019-05-22,0.03,0.04,0.05,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14,0.15
2019-05-23,1273.6,2019-05-23,0.0,0.03,0.04,0.05,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14,0.14
2019-05-24,1283.2,2019-05-24,-0.01,0.0,0.03,0.04,0.05,0.04,0.04,0.05,0.06,0.08,0.14,0.15,0.17,0.19,0.21,0.19,0.17,0.19,0.2,0.18,0.14
